cliente_id,idade,segmento_cliente,tempo_de_conta_meses,renda_mensal_estimada,score_relacionamento,tem_cartao_pre_pago
594,18,varejo_tradicional,182,"7463,97",alto,False
595,73,digital,188,"9807,61",alto,False
596,22,digital,205,"12016,77",medio,False
597,62,alta_renda,110,"32590,04",baixo,False
598,21,varejo_tradicional,103,"5868,03",medio,False
599,33,digital,77,"10709,04",baixo,False
600,41,digital,175,"11815,97",baixo,False
601,33,digital,140,"15319,19",baixo,False
602,72,universitario,53,"670,13",medio,True
603,19,varejo_tradicional,161,"5658,12",baixo,False
604,66,varejo_tradicional,156,"4990,29",alto,False
605,45,universitario,121,"503,88",medio,False
606,49,digital,3,"12214,39",baixo,True
607,44,digital,210,"9586,37",alto,True
608,37,varejo_tradicional,154,"6541,84",alto,False
609,41,varejo_tradicional,54,"6402,66",baixo,False
610,29,varejo_tradicional,40,"6689,99",baixo,False
611,67,varejo_tradicional,194,"4019,61",medio,False
612,52,digital,68,"10093,11",alto,True
613,50,baixa_renda,114,"978,88",baixo,True
614,50,varejo_tradicional,220,"5434,54",medio,False
615,68,varejo_tradicional,220,"7385,09",medio,True
616,60,varejo_tradicional,217,"4517,73",medio,False
617,54,digital,218,"10869,53",medio,False
618,29,varejo_tradicional,237,"3547,68",medio,False
619,20,alta_renda,175,"43858,81",baixo,False
620,18,universitario,130,"569,57",medio,False
621,50,alta_renda,42,"35714,16",medio,False
622,57,baixa_renda,162,"1328,16",alto,False
623,27,digital,94,"9574,62",alto,False
624,60,digital,149,"6854,16",baixo,False
625,61,varejo_tradicional,236,"5513,67",baixo,False
626,46,digital,101,"11031,29",alto,True
627,30,alta_renda,172,"35770,82",alto,False
628,29,varejo_tradicional,215,"4313,30",baixo,False
629,48,baixa_renda,225,"1375,20",medio,False
630,63,varejo_tradicional,124,"6712,59",medio,True
631,19,baixa_renda,2,"1070,11",medio,False
632,68,alta_renda,91,"35274,88",medio,False
633,67,universitario,59,"594,17",alto,False
634,52,universitario,214,"746,27",baixo,False
635,40,digital,98,"9906,71",medio,False
636,34,baixa_renda,16,"1214,76",medio,False
637,43,alta_renda,148,"42471,11",medio,False
638,25,universitario,154,"469,87",medio,True
639,46,digital,16,"15097,01",baixo,False
640,43,digital,198,"12045,43",baixo,True
641,27,baixa_renda,237,"1129,87",medio,True
642,43,digital,108,"8221,96",medio,False
643,51,baixa_renda,23,"1285,48",baixo,False
644,68,digital,42,"12027,84",medio,False
645,58,varejo_tradicional,37,"4727,28",medio,False
646,24,digital,72,"8975,11",medio,True
647,21,digital,134,"12282,34",medio,True
648,70,varejo_tradicional,165,"6531,35",medio,True
649,67,varejo_tradicional,116,"5348,91",baixo,False
650,62,digital,150,"12399,04",medio,False
651,28,varejo_tradicional,6,"4678,03",baixo,False
652,46,varejo_tradicional,32,"5396,63",medio,False
653,73,universitario,145,"665,78",medio,True
654,53,alta_renda,38,"37781,40",baixo,True
655,42,universitario,145,"741,49",baixo,False
656,38,alta_renda,37,"38854,92",baixo,False
657,74,universitario,151,"615,58",medio,False
658,53,varejo_tradicional,177,"5959,39",baixo,True
659,27,universitario,189,"477,13",baixo,True
660,54,universitario,177,"598,45",medio,True
661,26,digital,61,"13727,05",baixo,False
662,41,varejo_tradicional,77,"4583,17",medio,False
663,52,universitario,160,"554,74",alto,False
664,66,varejo_tradicional,127,"3799,33",alto,False
665,52,digital,86,"10815,41",baixo,False
666,65,varejo_tradicional,191,"4422,32",medio,False
667,53,digital,7,"10706,71",medio,True
668,35,digital,150,"13173,97",alto,True
669,66,varejo_tradicional,85,"5444,18",medio,True
670,56,digital,6,"12202,06",medio,False
671,49,digital,189,"8970,17",alto,False
672,41,baixa_renda,142,"1187,17",baixo,False
673,40,baixa_renda,144,"1297,09",medio,True
674,49,digital,3,"13670,30",medio,False
675,54,universitario,137,"493,73",alto,False
676,29,varejo_tradicional,47,"4812,03",alto,True
677,66,varejo_tradicional,85,"3304,41",baixo,False
678,72,varejo_tradicional,94,"6985,55",baixo,False
679,30,digital,222,"8624,89",baixo,False
680,40,varejo_tradicional,170,"5031,91",baixo,True
681,42,varejo_tradicional,170,"6890,89",medio,True
682,52,universitario,224,"557,11",medio,True
683,58,universitario,23,"467,47",medio,False
684,47,digital,3,"11231,42",medio,False
685,34,varejo_tradicional,129,"7072,65",baixo,False
686,66,digital,67,"11632,11",medio,False
687,37,digital,229,"12118,20",alto,False
688,65,universitario,71,"538,19",medio,False
689,42,varejo_tradicional,131,"6457,35",baixo,False
690,39,universitario,228,"492,09",baixo,False
691,30,baixa_renda,177,"1418,07",baixo,False
692,36,varejo_tradicional,67,"7129,96",medio,False
693,66,alta_renda,55,"35440,44",baixo,False
694,53,digital,132,"11991,86",alto,True
695,29,varejo_tradicional,31,"6273,78",alto,False
696,58,digital,66,"13269,66",medio,False
697,36,varejo_tradicional,206,"6471,91",medio,False
698,29,varejo_tradicional,101,"4372,42",medio,False
699,26,digital,64,"8704,35",alto,False
700,24,universitario,31,"641,20",baixo,True
701,45,alta_renda,117,"44125,03",alto,False
702,31,universitario,191,"516,22",medio,False
703,48,varejo_tradicional,66,"4352,35",medio,True
704,69,universitario,159,"475,92",medio,False
705,36,digital,47,"15114,70",medio,False
706,64,baixa_renda,235,"1144,94",medio,False
707,33,baixa_renda,22,"1239,11",medio,False
708,70,baixa_renda,202,"1363,14",baixo,False
709,22,digital,94,"10852,43",baixo,False
710,52,universitario,225,"574,40",baixo,False
711,29,varejo_tradicional,83,"4337,54",medio,False
712,42,alta_renda,46,"43851,78",medio,False
713,69,varejo_tradicional,89,"6580,16",medio,True
714,38,varejo_tradicional,186,"5403,02",baixo,False
715,53,varejo_tradicional,119,"4887,10",baixo,False
716,70,universitario,189,"507,19",baixo,False
717,40,digital,46,"9236,07",baixo,False
718,33,digital,1,"11778,62",baixo,False
719,74,alta_renda,96,"39444,88",alto,False
720,56,alta_renda,153,"41998,27",medio,False
721,62,varejo_tradicional,61,"3718,98",alto,True
722,70,varejo_tradicional,105,"2303,80",baixo,False
723,59,baixa_renda,81,"1361,91",alto,True
724,56,alta_renda,14,"32252,36",medio,False
725,31,digital,45,"10036,94",medio,False
726,48,digital,77,"13627,18",medio,False
727,22,varejo_tradicional,230,"5931,15",medio,False
728,52,baixa_renda,167,"936,76",alto,False
729,40,digital,66,"9418,39",medio,False
730,46,digital,32,"13250,27",medio,False
731,60,varejo_tradicional,96,"5270,32",baixo,False
732,28,alta_renda,58,"38147,37",baixo,False
733,35,digital,104,"9561,38",alto,False
734,64,varejo_tradicional,56,"5753,03",medio,False
735,29,digital,134,"14965,78",medio,False
736,26,universitario,217,"462,47",medio,False
737,27,digital,67,"8804,15",medio,False
738,61,universitario,210,"655,94",baixo,True
739,34,digital,178,"11165,34",baixo,False
740,55,alta_renda,118,"32477,82",medio,False
741,24,varejo_tradicional,38,"5607,37",medio,False
742,63,varejo_tradicional,235,"5821,14",medio,False
743,30,varejo_tradicional,131,"5615,48",medio,False
744,57,universitario,112,"515,54",medio,False
745,59,digital,133,"7090,57",alto,True
746,26,baixa_renda,152,"1167,36",baixo,True
747,67,universitario,54,"607,71",baixo,False
748,44,digital,34,"12246,68",alto,False
749,19,alta_renda,239,"42066,95",medio,True
750,22,varejo_tradicional,39,"5906,04",medio,False
751,46,baixa_renda,112,"1431,82",baixo,True
752,54,digital,88,"8731,87",alto,False
753,55,digital,228,"12643,59",medio,True
754,36,universitario,220,"690,98",medio,False
755,25,digital,48,"12226,01",alto,False
756,65,varejo_tradicional,49,"3691,68",medio,False
757,62,digital,34,"9118,20",medio,False
758,18,digital,208,"10641,91",medio,True
759,39,baixa_renda,100,"1130,57",medio,False
760,69,digital,135,"14523,17",medio,False
761,34,alta_renda,18,"38876,37",medio,True
762,24,digital,70,"12320,23",baixo,False
763,42,digital,114,"10564,29",alto,False
764,62,universitario,220,"492,02",medio,False
765,21,digital,231,"9311,39",baixo,False
766,53,alta_renda,34,"40160,78",medio,False
767,23,universitario,51,"527,14",alto,False
768,48,digital,105,"10967,82",medio,True
769,36,varejo_tradicional,93,"3726,47",baixo,False
770,61,digital,196,"10349,17",baixo,False
771,71,varejo_tradicional,142,"4944,46",baixo,False
772,56,universitario,69,"528,75",baixo,False
773,44,varejo_tradicional,89,"6848,13",alto,False
774,27,varejo_tradicional,103,"4526,00",baixo,False
775,43,varejo_tradicional,136,"5113,69",alto,False
776,36,varejo_tradicional,143,"5961,98",baixo,False
777,56,varejo_tradicional,83,"4819,64",alto,True
778,20,baixa_renda,187,"1122,28",baixo,False
779,62,universitario,11,"670,54",medio,False
780,30,universitario,148,"636,57",baixo,False
781,67,universitario,183,"512,04",medio,False
782,45,varejo_tradicional,36,"6461,84",baixo,True
783,37,baixa_renda,82,"1270,34",medio,True
784,45,varejo_tradicional,142,"3068,72",medio,False
785,25,varejo_tradicional,186,"4325,36",alto,False
786,58,digital,38,"12169,26",baixo,True
787,56,varejo_tradicional,89,"7774,46",baixo,False
788,18,universitario,208,"594,53",baixo,False
789,20,digital,210,"12728,55",medio,True
790,30,universitario,1,"661,22",baixo,False
791,45,digital,104,"13276,46",baixo,False
792,74,varejo_tradicional,65,"5058,88",medio,True
793,66,universitario,1,"549,41",baixo,False
794,42,varejo_tradicional,213,"6043,16",medio,False
795,73,digital,125,"15310,46",baixo,False
796,50,varejo_tradicional,60,"7615,02",medio,False
797,55,digital,25,"12368,07",alto,False
798,70,universitario,91,"530,42",baixo,False
799,23,digital,138,"9146,65",baixo,False
800,61,alta_renda,50,"36479,50",alto,False
801,62,baixa_renda,140,"1122,08",medio,False
802,49,universitario,92,"603,65",medio,False
803,62,universitario,32,"440,46",medio,False
804,64,varejo_tradicional,33,"6371,76",baixo,False
805,38,universitario,200,"563,43",alto,True
806,33,varejo_tradicional,234,"6994,80",medio,False
807,71,varejo_tradicional,26,"7192,51",medio,False
808,38,alta_renda,42,"35116,45",alto,True
809,28,digital,178,"11794,72",medio,True
810,54,digital,61,"13711,93",medio,False
811,53,varejo_tradicional,41,"4707,82",alto,True
812,52,digital,185,"11558,78",baixo,True
813,36,varejo_tradicional,130,"5999,92",baixo,False
814,37,varejo_tradicional,99,"6199,32",baixo,False
815,74,varejo_tradicional,98,"5107,24",alto,True
816,35,digital,198,"11691,11",medio,False
817,64,digital,31,"12602,01",medio,False
818,58,varejo_tradicional,151,"6545,17",baixo,False
819,66,universitario,204,"592,79",baixo,True
820,31,varejo_tradicional,182,"6451,96",baixo,True
821,32,universitario,115,"556,65",alto,False
822,48,alta_renda,156,"39496,38",medio,False
823,18,universitario,207,"498,72",alto,True
824,70,baixa_renda,147,"1159,56",medio,False
825,71,alta_renda,204,"37518,04",medio,False
826,71,digital,48,"9950,27",medio,False
827,20,universitario,2,"451,87",alto,False
828,33,baixa_renda,139,"1111,46",alto,False
829,40,digital,172,"16485,84",alto,False
830,74,varejo_tradicional,101,"5794,26",medio,True
831,28,alta_renda,187,"43381,02",baixo,True
832,29,universitario,128,"624,17",medio,True
833,27,varejo_tradicional,59,"6265,29",baixo,False
834,49,digital,120,"9623,37",baixo,False
835,33,universitario,38,"594,28",baixo,True
836,25,digital,153,"14995,92",medio,False
837,55,digital,107,"12876,85",medio,True
838,29,universitario,21,"576,15",medio,True
839,41,digital,42,"14694,93",medio,False
840,45,digital,164,"9313,45",baixo,True
841,70,universitario,137,"521,93",medio,False
842,25,universitario,140,"471,77",medio,False
843,45,digital,10,"11798,63",baixo,False
844,53,digital,187,"11467,41",medio,True
845,43,digital,238,"13091,65",medio,True
846,25,alta_renda,133,"38802,31",medio,False
847,67,varejo_tradicional,33,"4523,73",medio,True
848,45,varejo_tradicional,69,"5558,39",medio,True
849,45,digital,80,"10909,82",baixo,True
850,54,baixa_renda,191,"1272,21",medio,False
851,58,varejo_tradicional,101,"6342,35",medio,True
852,53,varejo_tradicional,229,"4596,31",baixo,False
853,44,varejo_tradicional,29,"4088,34",medio,True
854,71,universitario,146,"461,89",medio,True
855,34,varejo_tradicional,221,"6043,13",baixo,False
856,26,digital,134,"12854,36",medio,True
857,50,digital,53,"10901,73",medio,False
858,70,baixa_renda,210,"1194,46",baixo,False
859,37,digital,160,"12270,76",medio,True
860,30,varejo_tradicional,124,"4441,18",medio,False
861,45,digital,42,"12189,08",baixo,False
862,65,alta_renda,47,"34884,34",alto,False
863,46,digital,159,"10139,75",alto,False
864,30,alta_renda,190,"38170,48",alto,True
865,63,baixa_renda,184,"952,82",medio,False
866,52,varejo_tradicional,11,"5807,76",alto,False
867,23,universitario,154,"544,84",alto,False
868,35,varejo_tradicional,220,"6353,31",alto,False
869,68,digital,155,"7719,92",alto,False
870,22,varejo_tradicional,83,"7073,81",medio,True
871,64,varejo_tradicional,185,"5674,50",baixo,True
872,42,alta_renda,109,"45776,25",baixo,False
873,19,varejo_tradicional,27,"5923,38",medio,True
874,27,baixa_renda,187,"1363,20",alto,False
875,73,varejo_tradicional,62,"6307,53",medio,True
876,47,varejo_tradicional,148,"6270,45",medio,True
877,67,baixa_renda,131,"1259,36",medio,False
878,62,digital,144,"16734,99",baixo,False
879,22,universitario,103,"636,11",baixo,False
880,72,varejo_tradicional,44,"2151,37",medio,False
881,73,digital,93,"14935,51",medio,False
882,50,universitario,207,"402,33",alto,False
883,71,digital,30,"13657,13",medio,False
884,18,digital,168,"11656,46",alto,False
885,35,alta_renda,119,"37237,69",baixo,False
886,49,universitario,193,"523,86",medio,False
887,64,alta_renda,29,"38873,62",baixo,True
888,66,universitario,30,"541,68",baixo,False
889,28,universitario,104,"495,55",alto,False
890,38,varejo_tradicional,110,"4792,43",alto,False
891,43,digital,32,"16187,77",baixo,False
892,42,baixa_renda,138,"1445,59",baixo,False
893,39,varejo_tradicional,219,"3170,96",baixo,False
894,44,varejo_tradicional,51,"5262,19",baixo,False
895,66,varejo_tradicional,136,"6643,82",medio,False
896,30,varejo_tradicional,179,"4069,11",medio,False
897,50,alta_renda,36,"39799,05",medio,True
898,51,baixa_renda,234,"1168,42",baixo,False
899,58,digital,55,"8193,38",baixo,False
900,52,varejo_tradicional,163,"5365,28",medio,False
901,18,universitario,36,"460,05",medio,False
902,38,digital,56,"14876,61",alto,False
903,65,alta_renda,36,"41768,88",baixo,False
904,72,digital,89,"9137,22",medio,False
905,23,varejo_tradicional,212,"5935,83",baixo,False
906,45,digital,189,"12214,16",baixo,False
907,34,alta_renda,62,"38249,32",baixo,False
908,22,universitario,109,"558,20",alto,False
909,48,universitario,209,"609,87",alto,False
910,22,varejo_tradicional,87,"7742,38",baixo,False
911,55,universitario,153,"533,34",medio,False
912,20,universitario,64,"496,25",medio,False
913,70,varejo_tradicional,188,"4943,30",baixo,False
914,40,digital,57,"12993,50",medio,False
915,54,varejo_tradicional,113,"5671,15",medio,False
916,70,varejo_tradicional,223,"7495,72",medio,False
917,54,varejo_tradicional,70,"6599,15",alto,False
918,27,varejo_tradicional,227,"7880,37",medio,True
919,27,digital,180,"9193,12",baixo,False
920,36,varejo_tradicional,184,"3640,86",medio,False
921,34,varejo_tradicional,191,"6830,38",baixo,True
922,38,baixa_renda,196,"1230,05",medio,False
923,31,digital,232,"14458,10",medio,True
924,26,digital,20,"10927,86",alto,False
925,63,digital,233,"9473,85",alto,False
926,18,universitario,54,"545,61",alto,False
927,68,varejo_tradicional,1,"6430,59",medio,False
928,62,baixa_renda,237,"1131,62",medio,False
929,30,varejo_tradicional,90,"4178,26",medio,False
930,21,universitario,226,"539,75",baixo,False
931,18,varejo_tradicional,138,"4411,58",medio,False
932,66,universitario,151,"434,81",baixo,False
933,57,digital,179,"11470,33",medio,False
934,49,digital,113,"12644,57",alto,True
935,51,varejo_tradicional,152,"6552,70",baixo,False
936,45,digital,13,"13190,53",medio,False
937,48,alta_renda,157,"37458,05",medio,False
938,25,baixa_renda,186,"1168,39",alto,True
939,56,varejo_tradicional,110,"4841,29",medio,False
940,43,digital,91,"15412,05",alto,True
941,51,alta_renda,95,"41268,46",baixo,False
942,71,digital,43,"5000,00",alto,False
943,71,universitario,138,"472,36",medio,False
944,20,alta_renda,159,"36661,74",medio,False
945,67,baixa_renda,231,"1037,16",baixo,False
946,29,digital,74,"15432,40",medio,False
947,18,digital,216,"7623,59",alto,False
948,71,varejo_tradicional,225,"5815,61",medio,False
949,61,universitario,14,"436,39",medio,False
950,22,varejo_tradicional,99,"3777,33",medio,False
951,47,varejo_tradicional,109,"4495,71",medio,False
952,47,digital,162,"9104,24",medio,False
953,74,varejo_tradicional,145,"4121,90",medio,False
954,34,universitario,149,"582,81",alto,False
955,65,digital,96,"12426,35",alto,False
956,64,digital,195,"13223,45",alto,True
957,40,digital,58,"10033,51",medio,False
958,32,alta_renda,207,"41542,42",medio,False
959,54,varejo_tradicional,136,"4874,73",medio,False
960,38,universitario,96,"606,52",medio,False
961,31,alta_renda,38,"35739,60",baixo,False
962,19,digital,154,"9406,10",alto,False
963,28,digital,64,"9483,69",baixo,False
964,68,alta_renda,158,"36067,06",medio,True
965,56,varejo_tradicional,9,"5121,08",alto,True
966,55,digital,121,"10380,62",alto,False
967,51,digital,32,"6498,50",medio,False
968,55,varejo_tradicional,11,"8070,67",baixo,True
969,67,baixa_renda,214,"1110,24",medio,True
970,51,baixa_renda,162,"1183,53",baixo,False
971,35,universitario,105,"539,01",alto,False
972,47,varejo_tradicional,146,"5237,03",baixo,False
973,32,varejo_tradicional,147,"3035,87",alto,False
974,44,digital,182,"8241,07",alto,False
975,68,varejo_tradicional,82,"5270,36",alto,True
976,51,universitario,37,"494,05",baixo,False
977,69,digital,82,"12002,08",baixo,True
978,74,universitario,12,"455,46",medio,False
979,55,digital,4,"5197,68",alto,True
980,50,digital,239,"14110,66",alto,False
981,41,varejo_tradicional,43,"3086,83",baixo,True
982,32,varejo_tradicional,155,"3627,74",medio,False
