cliente_id,mes_referencia,saldo_medio_mensal,entradas_mensais_media,saidas_mensais_media,numero_movimentacoes_mensais
566,2025-01-01,3031.30,764.95,1360.29,17
567,2025-01-01,3115.45,850.08,1344.51,9
568,2025-01-01,4539.64,1073.46,3873.49,18
569,2025-01-01,2130.04,455.18,862.33,15
570,2025-01-01,480.42,153.58,239.95,17
571,2025-01-01,3897.27,448.98,263.03,17
572,2025-01-01,1805.04,561.07,421.26,30
573,2025-01-01,2412.29,610.24,1552.33,18
574,2025-01-01,2954.67,1023.71,2069.24,17
575,2025-01-01,3797.48,718.25,1675.65,16
576,2025-01-01,4002.31,1538.21,735.34,18
577,2025-01-01,4478.77,823.16,3960.03,17
578,2025-01-01,7270.49,2479.28,2730.80,18
579,2025-01-01,1622.59,537.99,331.05,16
580,2025-01-01,371.49,89.83,217.14,22
581,2025-01-01,1247.66,459.19,971.72,16
582,2025-01-01,3152.52,1186.39,223.21,16
583,2025-01-01,352.74,98.05,148.33,22
584,2025-01-01,11540.19,1312.95,5625.87,21
585,2025-01-01,5590.32,1047.67,3019.73,25
586,2025-01-01,534.44,45.36,28.33,22
587,2025-01-01,5003.79,485.41,3430.47,21
588,2025-01-01,1172.34,334.62,214.53,21
589,2025-01-01,1280.10,479.86,395.40,10
590,2025-01-01,5274.35,907.17,2896.12,15
591,2025-01-01,2351.12,807.46,2034.19,21
592,2025-01-01,1191.93,187.13,189.00,26
593,2025-01-01,1360.83,175.29,238.64,23
594,2025-01-01,3152.33,397.85,517.36,22
595,2025-01-01,1832.78,224.73,341.24,12
596,2025-01-01,2193.10,291.99,1437.12,22
597,2025-01-01,2585.42,616.39,2387.14,14
598,2025-01-01,3181.87,510.94,2019.59,18
599,2025-01-01,8261.01,2769.10,635.20,22
600,2025-01-01,4110.90,1592.07,2538.24,15
601,2025-01-01,1994.04,138.91,758.29,18
602,2025-01-01,1760.70,602.98,1466.30,17
603,2025-01-01,837.27,57.77,143.99,24
604,2025-01-01,5953.08,2248.55,3853.96,17
605,2025-01-01,3071.35,860.58,693.61,22
606,2025-01-01,393.44,150.05,140.98,18
607,2025-01-01,33050.47,7152.84,16516.45,18
608,2025-01-01,1669.41,301.59,540.21,15
609,2025-01-01,1092.08,363.81,217.83,22
610,2025-01-01,1067.75,396.62,817.69,11
611,2025-01-01,574.09,138.62,205.22,16
612,2025-01-01,1313.86,210.12,1092.26,18
613,2025-01-01,2577.25,796.97,1478.09,17
614,2025-01-01,2087.39,733.06,1321.35,21
615,2025-01-01,3697.36,919.15,564.56,18
616,2025-01-01,32411.66,4430.92,5500.18,20
617,2025-01-01,3189.39,243.86,1180.92,15
618,2025-01-01,5583.75,2214.92,3412.63,18
619,2025-01-01,4913.55,1233.41,3117.13,22
620,2025-01-01,39321.32,2005.81,13875.53,19
621,2025-01-01,3510.04,817.91,2262.53,19
622,2025-01-01,7850.76,2758.71,2924.92,17
623,2025-01-01,4798.94,1459.47,4037.57,19
624,2025-01-01,1814.62,217.87,1532.60,20
625,2025-01-01,4851.85,1047.53,2745.26,22
626,2025-01-01,5328.33,1914.88,4950.83,20
627,2025-01-01,2195.57,354.99,1365.96,14
628,2025-01-01,3228.24,1101.26,1832.91,23
629,2025-01-01,1214.06,459.95,611.94,22
630,2025-01-01,2924.70,497.88,1750.07,14
631,2025-01-01,422.90,64.25,334.14,22
632,2025-01-01,2566.58,846.96,527.58,24
633,2025-01-01,1878.73,593.88,810.49,22
634,2025-01-01,3278.33,967.33,2742.13,12
635,2025-01-01,980.78,211.48,607.20,17
636,2025-01-01,5163.27,1733.80,1626.05,21
637,2025-01-01,1191.02,253.34,134.67,16
638,2025-01-01,396.56,63.43,339.06,17
639,2025-01-01,1212.15,264.83,550.05,15
640,2025-01-01,2005.96,629.67,682.83,24
641,2025-01-01,3423.85,1137.78,2079.54,14
642,2025-01-01,739.21,57.07,85.36,25
643,2025-01-01,2891.61,161.56,2417.66,15
644,2025-01-01,1532.68,399.16,1038.90,23
645,2025-01-01,1397.76,511.71,1288.39,20
646,2025-01-01,5881.38,1227.80,4314.37,18
647,2025-01-01,803.98,44.78,235.60,15
648,2025-01-01,7806.81,1505.16,7107.00,19
649,2025-01-01,1623.31,311.04,1074.01,25
650,2025-01-01,2490.56,958.04,1113.21,13
651,2025-01-01,3517.53,259.49,2415.53,21
652,2025-01-01,2154.40,492.41,643.97,17
653,2025-01-01,3829.17,1359.61,2950.29,21
654,2025-01-01,3388.03,663.07,1735.58,12
655,2025-01-01,1156.65,355.66,1074.32,19
656,2025-01-01,3484.25,390.81,1956.00,16
657,2025-01-01,575.64,152.02,477.78,16
658,2025-01-01,3006.13,930.92,181.45,19
659,2025-01-01,2437.53,751.61,803.48,20
660,2025-01-01,4024.37,1071.94,421.28,19
661,2025-01-01,1878.51,95.09,106.76,12
662,2025-01-01,3060.11,301.58,1618.20,13
663,2025-01-01,5952.75,1720.25,4804.15,20
664,2025-01-01,2522.36,152.18,1539.44,17
665,2025-01-01,3088.89,928.22,2528.31,18
666,2025-01-01,1647.49,607.60,1493.50,17
667,2025-01-01,5482.12,1112.55,670.63,14
668,2025-01-01,1171.94,287.71,825.72,24
669,2025-01-01,4956.65,613.25,2301.71,15
670,2025-01-01,1319.16,262.95,925.93,20
671,2025-01-01,1570.35,134.12,732.19,19
672,2025-01-01,3274.19,286.47,1980.53,16
673,2025-01-01,6608.84,601.05,3850.84,29
674,2025-01-01,1551.10,226.33,1024.69,17
675,2025-01-01,1229.77,147.92,668.55,18
676,2025-01-01,4062.58,859.11,3193.39,23
677,2025-01-01,2270.88,597.79,834.42,20
678,2025-01-01,617.22,59.12,411.04,23
679,2025-01-01,1804.78,455.62,492.45,17
680,2025-01-01,1498.72,153.23,550.77,15
681,2025-01-01,773.14,222.00,447.05,20
682,2025-01-01,2365.68,759.88,1245.78,16
683,2025-01-01,4399.98,1550.63,4024.77,23
684,2025-01-01,1579.10,458.75,844.47,8
685,2025-01-01,2560.29,658.55,1894.33,19
686,2025-01-01,4360.72,1718.65,365.72,17
687,2025-01-01,1217.44,457.90,779.65,16
688,2025-01-01,3203.32,802.56,1126.62,17
689,2025-01-01,3905.18,1417.91,942.88,21
690,2025-01-01,1990.21,247.69,294.36,14
691,2025-01-01,2268.49,181.02,1050.97,23
692,2025-01-01,991.66,334.21,562.36,16
693,2025-01-01,2175.98,291.75,1699.13,16
694,2025-01-01,3209.51,537.19,817.53,18
695,2025-01-01,2573.84,422.96,1984.02,19
696,2025-01-01,4168.89,1047.28,2250.69,24
697,2025-01-01,974.11,312.34,104.69,16
698,2025-01-01,2408.07,687.55,1867.11,7
699,2025-01-01,2786.69,1087.00,1474.15,22
700,2025-01-01,1587.12,439.38,199.57,20
701,2025-01-01,2335.65,390.34,2101.20,22
702,2025-01-01,1866.41,134.09,632.86,27
703,2025-01-01,525.22,202.35,192.32,20
704,2025-01-01,970.10,77.85,198.40,21
705,2025-01-01,1732.39,598.10,974.33,11
706,2025-01-01,1329.01,213.64,496.72,16
707,2025-01-01,4797.11,701.66,2047.58,18
708,2025-01-01,2747.14,578.69,1729.89,19
709,2025-01-01,5433.98,1319.27,465.62,17
710,2025-01-01,889.41,46.47,678.46,17
711,2025-01-01,794.65,112.45,105.23,21
712,2025-01-01,5428.42,1135.83,2882.07,16
713,2025-01-01,3639.55,1429.47,3022.95,12
714,2025-01-01,2069.14,702.21,1021.81,22
715,2025-01-01,1452.74,348.29,1114.15,21
716,2025-01-01,2175.31,476.16,510.87,15
717,2025-01-01,2855.22,901.94,2552.79,17
718,2025-01-01,2150.13,203.82,705.55,16
719,2025-01-01,37173.32,13848.12,19114.02,24
720,2025-01-01,4852.76,1844.34,4602.79,16
721,2025-01-01,3330.13,499.02,2593.57,16
722,2025-01-01,1278.40,315.02,614.23,20
723,2025-01-01,2383.23,607.37,2050.08,17
724,2025-01-01,614.67,231.50,210.55,16
725,2025-01-01,2449.89,767.95,625.44,19
726,2025-01-01,1015.00,304.38,654.92,22
727,2025-01-01,3466.34,868.18,648.38,20
728,2025-01-01,1109.45,120.64,60.11,14
729,2025-01-01,1338.19,116.69,435.08,25
730,2025-01-01,1494.16,516.45,154.90,16
731,2025-01-01,1305.67,452.96,760.43,11
732,2025-01-01,3885.86,1034.60,2413.30,19
733,2025-01-01,386.56,120.25,112.06,15
734,2025-01-01,4259.72,1299.63,3094.62,28
735,2025-01-01,2043.04,745.40,1432.16,15
736,2025-01-01,1620.24,358.32,423.37,18
737,2025-01-01,3916.30,902.98,853.46,13
738,2025-01-01,27528.64,7403.26,18232.71,17
739,2025-01-01,2641.85,334.38,1451.53,16
740,2025-01-01,1079.14,93.51,82.88,19
741,2025-01-01,1831.63,676.20,1678.23,17
742,2025-01-01,5259.95,887.30,4219.82,15
743,2025-01-01,9521.38,3738.45,5396.91,9
744,2025-01-01,2724.66,157.25,565.49,13
745,2025-01-01,1690.53,531.54,368.92,17
746,2025-01-01,1292.26,299.65,1218.77,15
747,2025-01-01,3676.66,471.34,640.88,21
748,2025-01-01,3242.66,955.41,2783.25,20
749,2025-01-01,979.31,367.86,592.40,19
750,2025-01-01,2389.26,127.58,1065.75,20
751,2025-01-01,1245.17,181.28,438.70,15
752,2025-01-01,2178.88,708.09,1307.41,17
753,2025-01-01,4381.40,1430.57,1204.54,22
754,2025-01-01,12175.51,4049.56,6994.94,18
755,2025-01-01,3281.26,368.89,483.28,19
756,2025-01-01,1102.92,236.90,597.91,18
757,2025-01-01,2106.92,541.17,1085.37,24
758,2025-01-01,1314.41,201.82,75.76,14
759,2025-01-01,3652.31,1299.76,1979.59,13
760,2025-01-01,589.13,57.34,218.75,15
761,2025-01-01,1998.94,438.86,1487.35,12
762,2025-01-01,1663.25,94.45,521.28,17
763,2025-01-01,820.16,216.18,615.11,23
764,2025-01-01,606.09,124.68,108.18,16
765,2025-01-01,5255.03,663.52,2345.89,20
766,2025-01-01,2553.57,914.07,2289.05,17
767,2025-01-01,3618.98,921.06,537.53,23
768,2025-01-01,2624.86,323.48,1770.09,15
769,2025-01-01,3079.79,217.62,1611.39,16
770,2025-01-01,1024.35,146.77,441.95,25
771,2025-01-01,1548.61,296.64,928.60,19
772,2025-01-01,658.27,167.40,377.54,23
773,2025-01-01,2601.39,858.65,2108.96,15
774,2025-01-01,811.54,252.84,625.57,12
775,2025-01-01,5529.23,1337.81,2681.04,19
776,2025-01-01,5940.30,2309.11,3157.89,13
777,2025-01-01,2804.93,979.15,1653.48,14
778,2025-01-01,2801.74,685.58,1123.94,11
779,2025-01-01,17863.89,2503.45,7149.94,19
780,2025-01-01,3605.84,1001.33,2509.90,16
781,2025-01-01,4834.76,1619.19,2092.29,23
782,2025-01-01,626.70,78.87,81.65,20
783,2025-01-01,4040.75,1398.16,1970.77,16
784,2025-01-01,2082.35,738.33,1372.55,17
785,2025-01-01,2443.07,460.74,1296.27,12
786,2025-01-01,4231.78,622.00,2019.59,23
787,2025-01-01,2479.58,461.06,842.56,25
788,2025-01-01,1309.80,292.31,734.37,25
789,2025-01-01,858.09,78.44,558.70,19
790,2025-01-01,1253.77,122.78,886.34,12
791,2025-01-01,755.83,72.98,436.72,16
792,2025-01-01,3987.73,256.99,3489.99,23
793,2025-01-01,7367.48,2281.70,1232.26,24
794,2025-01-01,970.80,251.52,732.43,23
795,2025-01-01,3597.78,746.29,1429.76,16
796,2025-01-01,5531.58,360.96,3344.32,17
797,2025-01-01,798.86,41.29,636.99,15
798,2025-01-01,1227.83,484.67,1068.54,18
799,2025-01-01,5445.41,1391.06,4866.53,17
800,2025-01-01,2019.02,228.43,789.09,25
801,2025-01-01,3817.08,576.50,2141.52,15
802,2025-01-01,3395.69,878.30,656.49,22
803,2025-01-01,1095.58,64.74,262.96,22
804,2025-01-01,1821.54,323.05,189.73,13
805,2025-01-01,495.67,178.21,393.12,15
806,2025-01-01,1151.67,354.91,1077.01,21
807,2025-01-01,393.28,25.74,334.21,16
808,2025-01-01,5231.55,772.69,509.68,12
809,2025-01-01,2675.20,787.54,149.13,24
810,2025-01-01,1781.85,324.68,772.68,14
811,2025-01-01,1614.29,313.47,1254.14,12
812,2025-01-01,3332.15,227.68,196.43,21
813,2025-01-01,6221.39,2116.66,720.62,17
814,2025-01-01,1584.56,287.64,1069.95,14
815,2025-01-01,834.00,312.92,738.98,16
816,2025-01-01,3815.29,1212.08,283.36,13
817,2025-01-01,1427.33,295.59,694.53,19
818,2025-01-01,2638.86,298.15,1191.97,14
819,2025-01-01,816.85,167.42,226.14,13
820,2025-01-01,3212.02,566.37,2579.04,21
821,2025-01-01,4517.09,1747.46,2779.39,16
822,2025-01-01,540.65,146.91,185.51,19
823,2025-01-01,3122.31,908.45,2387.79,15
824,2025-01-01,1344.41,250.35,766.30,17
825,2025-01-01,807.33,196.89,311.87,15
826,2025-01-01,930.88,238.38,695.25,14
827,2025-01-01,1344.89,357.98,200.35,16
828,2025-01-01,2769.96,153.03,2275.22,15
829,2025-01-01,1945.39,423.19,119.17,17
830,2025-01-01,1960.94,574.60,1580.87,16
831,2025-01-01,2686.19,437.62,2090.24,24
832,2025-01-01,961.44,307.00,626.82,24
833,2025-01-01,464.37,122.09,423.56,17
834,2025-01-01,1136.87,400.57,1023.48,13
835,2025-01-01,1097.47,382.82,749.15,27
836,2025-01-01,491.02,142.18,395.25,20
837,2025-01-01,1518.04,411.22,431.28,15
838,2025-01-01,2358.84,524.96,1372.26,23
839,2025-01-01,2265.74,260.81,384.80,19
840,2025-01-01,1550.92,392.35,882.65,19
841,2025-01-01,1089.69,99.61,743.89,17
842,2025-01-01,662.08,91.51,349.45,11
843,2025-01-01,1515.92,347.16,603.70,20
844,2025-01-01,1657.71,581.62,1324.34,21
845,2025-01-01,2648.84,475.26,1443.13,14
846,2025-01-01,2220.82,208.71,915.33,21
847,2025-01-01,5076.39,1185.44,1662.36,29
848,2025-01-01,2771.25,608.46,1783.57,8
849,2025-01-01,2508.11,945.65,851.76,27
850,2025-01-01,2834.62,576.74,1395.25,8
851,2025-01-01,1231.20,65.69,609.56,17
852,2025-01-01,1233.26,283.78,413.05,15
853,2025-01-01,31147.10,6412.64,19617.55,16
854,2025-01-01,1640.09,159.05,1366.85,17
855,2025-01-01,1336.86,308.20,1039.81,14
856,2025-01-01,2401.88,332.90,689.61,16
857,2025-01-01,1266.14,372.45,1030.15,18
858,2025-01-01,3756.92,1196.11,1930.07,21
859,2025-01-01,2068.85,500.46,822.95,13
860,2025-01-01,3058.57,1035.14,1043.36,16
861,2025-01-01,1626.32,629.85,1115.84,20
862,2025-01-01,831.98,220.24,538.54,15
863,2025-01-01,4261.81,875.12,1054.93,16
864,2025-01-01,1939.66,620.80,1817.65,20
865,2025-01-01,4482.04,1405.64,868.88,16
866,2025-01-01,2682.96,1022.25,2527.80,23
867,2025-01-01,2720.46,153.67,767.32,19
868,2025-01-01,1620.47,560.99,1389.63,4
869,2025-01-01,4249.93,745.13,3872.20,22
870,2025-01-01,1156.54,91.85,523.78,15
871,2025-01-01,3042.54,802.52,2397.74,16
872,2025-01-01,2210.45,681.01,676.31,23
873,2025-01-01,2043.32,800.94,764.62,15
874,2025-01-01,1716.68,513.98,612.18,15
875,2025-01-01,441.68,141.02,108.95,19
876,2025-01-01,1040.65,292.19,933.97,13
877,2025-01-01,2161.54,382.62,260.66,17
878,2025-01-01,2902.13,987.77,986.99,26
879,2025-01-01,1564.54,481.06,358.24,18
880,2025-01-01,592.76,153.88,68.30,21
881,2025-01-01,2699.27,273.37,284.56,21
882,2025-01-01,50271.45,12648.12,29932.52,25
883,2025-01-01,1809.70,148.05,95.77,13
884,2025-01-01,1059.64,172.50,439.89,15
885,2025-01-01,2860.03,377.79,1045.63,17
886,2025-01-01,2452.37,386.82,566.51,15
887,2025-01-01,4311.46,358.64,2440.54,15
888,2025-01-01,4709.39,1411.61,3909.60,17
889,2025-01-01,3050.66,236.23,588.97,16
890,2025-01-01,2981.25,1072.46,474.74,20
891,2025-01-01,1059.27,399.26,689.60,18
892,2025-01-01,3264.14,878.81,760.62,14
893,2025-01-01,2637.76,314.53,416.56,20
894,2025-01-01,2770.87,1098.93,1801.79,17
895,2025-01-01,2284.25,480.41,462.70,15
896,2025-01-01,1649.87,391.69,1420.78,15
897,2025-01-01,1704.99,310.97,1063.29,24
898,2025-01-01,3519.74,555.67,251.67,12
899,2025-01-01,1038.70,91.73,67.64,21
900,2025-01-01,2336.55,606.10,2184.60,19
901,2025-01-01,4004.26,292.69,3074.76,25
902,2025-01-01,917.03,81.41,190.89,18
903,2025-01-01,2557.60,553.13,1834.94,18
904,2025-01-01,1864.15,209.90,1550.32,13
905,2025-01-01,2481.57,642.77,1336.65,28
906,2025-01-01,7655.97,1679.50,1770.99,11
907,2025-01-01,2733.06,177.24,674.02,14
908,2025-01-01,403.86,82.28,122.27,26
909,2025-01-01,2868.75,819.35,857.83,12
910,2025-01-01,51019.34,9641.22,32679.77,25
911,2025-01-01,2814.12,876.72,395.70,22
912,2025-01-01,3987.39,1253.63,682.22,18
913,2025-01-01,3766.98,205.99,2747.94,15
914,2025-01-01,2020.76,259.53,1835.04,28
915,2025-01-01,4166.71,451.10,3373.41,15
916,2025-01-01,2353.65,708.27,1432.39,14
917,2025-01-01,1875.74,136.73,1328.59,17
918,2025-01-01,746.94,186.37,161.54,19
919,2025-01-01,4973.27,826.91,3916.40,20
920,2025-01-01,7217.06,1466.16,6750.94,24
921,2025-01-01,4803.35,479.72,2896.46,21
922,2025-01-01,2558.40,772.23,1598.01,16
923,2025-01-01,2233.79,223.53,1857.19,10
924,2025-01-01,5027.50,1386.24,3359.83,17
925,2025-01-01,466.29,124.16,72.85,14
926,2025-01-01,790.86,136.02,538.25,11
927,2025-01-01,1361.58,377.65,1288.13,16
928,2025-01-01,1950.66,512.86,1821.05,15
929,2025-01-01,820.25,288.07,303.31,17
930,2025-01-01,4406.77,857.12,3951.78,18
931,2025-01-01,3167.20,403.04,2273.44,22
932,2025-01-01,568.26,146.60,62.55,16
933,2025-01-01,1410.35,413.11,909.01,11
934,2025-01-01,761.17,278.99,126.09,11
935,2025-01-01,984.28,78.69,259.47,23
936,2025-01-01,1101.17,158.62,779.06,19
937,2025-01-01,51720.86,18836.26,10148.50,16
938,2025-01-01,1687.55,590.00,978.66,15
939,2025-01-01,2337.17,893.82,1422.93,19
940,2025-01-01,1569.62,587.97,1143.67,16
941,2025-01-01,718.26,187.12,75.30,11
942,2025-01-01,3805.45,661.32,2115.02,23
943,2025-01-01,2311.71,731.59,300.39,15
944,2025-01-01,2957.94,528.70,2685.17,22
945,2025-01-01,4059.25,787.15,2617.69,13
946,2025-01-01,2708.40,556.33,1703.12,17
947,2025-01-01,924.03,139.20,257.46,13
948,2025-01-01,2378.60,200.92,160.42,20
949,2025-01-01,44012.96,6184.59,21907.42,21
950,2025-01-01,1248.67,248.14,867.11,16
951,2025-01-01,2386.41,843.05,1873.10,21
952,2025-01-01,3048.63,1125.20,2541.67,19
953,2025-01-01,2238.57,630.77,1440.58,21
954,2025-01-01,1562.12,351.99,103.82,11
955,2025-01-01,507.16,68.87,156.95,19
956,2025-01-01,1017.71,384.96,831.31,21
957,2025-01-01,1913.59,232.49,1148.01,20
958,2025-01-01,1625.50,281.35,572.64,21
959,2025-01-01,3007.09,1165.66,431.69,16
960,2025-01-01,1698.21,551.80,954.29,17
961,2025-01-01,1778.13,281.86,925.92,23
962,2025-01-01,460.30,115.05,229.65,18
963,2025-01-01,1130.47,91.40,875.16,19
964,2025-01-01,1121.48,167.70,286.32,16
965,2025-01-01,591.90,57.50,145.70,24
966,2025-01-01,5379.80,892.56,3371.11,11
967,2025-01-01,676.25,233.95,520.35,16
968,2025-01-01,435.67,55.19,396.82,22
969,2025-01-01,3725.47,502.73,442.02,17
970,2025-01-01,662.89,91.71,126.83,27
971,2025-01-01,2588.86,271.97,2453.13,14
972,2025-01-01,4748.03,1823.03,2622.75,17
973,2025-01-01,1904.91,753.22,642.32,26
974,2025-01-01,2303.66,451.16,1948.39,21
975,2025-01-01,2867.31,280.50,2441.00,11
976,2025-01-01,6577.58,2189.13,3367.95,19
977,2025-01-01,1449.99,541.18,355.86,15
978,2025-01-01,2023.96,272.54,788.71,20
979,2025-01-01,1041.24,120.38,700.21,16
980,2025-01-01,740.95,72.35,388.77,10
981,2025-01-01,2106.47,215.47,699.36,13
982,2025-01-01,2013.69,732.73,1768.37,8
983,2025-01-01,2309.27,917.83,1412.38,13
984,2025-01-01,2292.76,737.91,581.33,17
985,2025-01-01,5958.14,762.46,3895.61,18
986,2025-01-01,1512.67,503.68,742.33,14
987,2025-01-01,11787.50,4676.49,1954.04,21
988,2025-01-01,3625.17,461.90,1829.51,19
989,2025-01-01,510.38,176.79,295.56,14
990,2025-01-01,3352.94,1235.48,1387.85,19
991,2025-01-01,4047.32,1607.79,2535.84,20
992,2025-01-01,6428.95,2200.63,3202.69,24
993,2025-01-01,2050.01,107.12,1184.93,25
994,2025-01-01,2003.06,260.65,1536.38,17
995,2025-01-01,638.90,62.02,380.06,18
996,2025-01-01,4493.97,1244.96,2430.16,30
997,2025-01-01,2847.43,241.45,2564.91,10
998,2025-01-01,2246.95,804.46,515.61,15
999,2025-01-01,3460.91,756.55,563.75,11
1000,2025-01-01,3422.94,834.74,1080.70,15
1001,2025-01-01,5345.22,1486.19,4782.40,12
1002,2025-01-01,1010.83,333.94,775.36,26
1003,2025-01-01,2645.10,397.58,740.62,22
1004,2025-01-01,3366.00,825.92,2235.06,18
1005,2025-01-01,4336.30,588.95,2120.18,17
1006,2025-01-01,988.26,186.23,884.34,28
1007,2025-01-01,6435.19,2080.56,5060.65,14
1008,2025-01-01,3027.41,390.87,562.41,22
1009,2025-01-01,1628.61,345.98,691.05,22
1010,2025-01-01,3701.35,365.91,1247.39,13
1011,2025-01-01,5684.02,1102.91,2765.94,16
1012,2025-01-01,1547.12,226.28,720.73,16
1013,2025-01-01,1993.76,295.88,1437.56,11
1014,2025-01-01,5879.31,1751.68,3662.10,26
1015,2025-01-01,1026.63,239.61,158.50,20
1016,2025-01-01,2214.45,198.16,821.64,19
1017,2025-01-01,574.85,90.12,169.34,20
1018,2025-01-01,2011.53,421.52,1538.99,21
1019,2025-01-01,2216.57,732.69,162.06,12
1020,2025-01-01,3409.82,408.34,2383.59,16
1021,2025-01-01,5679.58,1051.43,3122.14,27
1022,2025-01-01,2732.68,759.50,1325.18,23
1023,2025-01-01,3877.41,514.94,777.10,12
1024,2025-01-01,1899.81,184.15,849.62,19
1025,2025-01-01,7128.52,1945.79,6632.16,17
1026,2025-01-01,2578.28,621.96,1678.47,20
1027,2025-01-01,545.66,96.92,454.89,24
1028,2025-01-01,1030.65,138.88,500.70,27
1029,2025-01-01,860.42,289.28,374.25,14
1030,2025-01-01,416.10,144.07,194.33,13
1031,2025-01-01,17461.82,4835.99,7143.83,26
1032,2025-01-01,4233.92,832.40,1854.17,21
1033,2025-01-01,2068.04,615.84,919.99,18
1034,2025-01-01,1055.04,99.46,115.76,9
1035,2025-01-01,2206.89,516.51,852.71,14
1036,2025-01-01,3229.79,428.77,1139.70,16
1037,2025-01-01,1335.32,171.23,1231.43,13
1038,2025-01-01,1679.11,592.34,149.86,26
1039,2025-01-01,5048.24,1632.39,4661.51,15
1040,2025-01-01,2821.81,317.28,475.35,20
1041,2025-01-01,2632.77,748.62,1355.07,14
1042,2025-01-01,1313.96,96.43,712.53,16
1043,2025-01-01,2173.00,510.79,929.71,22
1044,2025-01-01,6298.95,1527.37,3239.71,18
1045,2025-01-01,1671.34,170.86,527.94,23
1046,2025-01-01,4010.48,592.20,301.02,19
1047,2025-01-01,1333.87,355.68,967.69,17
1048,2025-01-01,6964.43,2425.67,2452.78,17
1049,2025-01-01,1140.57,162.70,1060.74,15
1050,2025-01-01,5400.82,2011.84,4138.23,18
1051,2025-01-01,2282.59,859.61,1879.65,17
1052,2025-01-01,1303.24,138.78,1107.22,24
1053,2025-01-01,2946.83,883.18,1055.29,20
1054,2025-01-01,1363.81,150.85,478.81,12
1055,2025-01-01,5678.15,691.72,1599.00,26
1056,2025-01-01,1071.33,359.81,270.76,23
1057,2025-01-01,3774.42,745.12,1815.05,16
1058,2025-01-01,4018.56,487.92,3107.43,20
1059,2025-01-01,2183.89,320.54,381.20,17
1060,2025-01-01,6616.07,813.09,4516.66,22
1061,2025-01-01,3159.69,651.74,1834.04,21
1062,2025-01-01,807.70,189.84,496.51,20
1063,2025-01-01,4511.75,746.05,2452.75,17
1064,2025-01-01,2402.65,818.64,627.25,20
1065,2025-01-01,1697.88,125.10,1350.85,20
1066,2025-01-01,627.03,177.12,506.11,20
1067,2025-01-01,4432.85,1223.07,453.53,27
1068,2025-01-01,5442.69,1782.62,1017.25,14
1069,2025-01-01,4630.82,1028.24,4155.49,16
1070,2025-01-01,1175.99,395.28,182.63,24
1071,2025-01-01,2671.97,816.55,1941.62,23
1072,2025-01-01,5360.69,584.06,4860.34,22
1073,2025-01-01,1129.20,449.59,694.25,16
1074,2025-01-01,1139.88,322.84,92.47,15
1075,2025-01-01,1263.64,197.13,1165.68,12
1076,2025-01-01,1792.96,329.88,1376.71,21
1077,2025-01-01,1915.97,698.87,1517.28,12
1078,2025-01-01,1061.27,320.99,101.51,16
1079,2025-01-01,2576.28,747.18,2245.47,15
1080,2025-01-01,2965.75,539.34,1529.19,16
1081,2025-01-01,2348.62,880.98,1178.77,20
1082,2025-01-01,22742.70,4349.32,19767.19,23
1083,2025-01-01,715.41,53.84,413.82,15
