cartao_id,cliente_id,data_transacao,valor_transacao,categoria_estabelecimento,canal_transacao
29,104,2025-04-08,193760.62,alimentacao,online
29,104,2025-04-12,119412.58,varejo,online
29,104,2025-04-10,105579.91,jogos,fisico
29,104,2025-04-14,2763.49,alimentacao,fisico
29,104,2025-04-26,97848.52,alimentacao,fisico
29,104,2025-04-04,176118.37,jogos,fisico
29,104,2025-04-23,111546.17,streaming,fisico
29,104,2025-04-27,11284.10,varejo,online
29,104,2025-04-18,178494.67,streaming,fisico
30,106,2025-01-18,151532.73,transporte,fisico
30,106,2025-01-07,71352.77,varejo,online
30,106,2025-01-14,129764.49,alimentacao,online
30,106,2025-02-25,227438.12,varejo,fisico
30,106,2025-03-05,66423.40,jogos,fisico
30,106,2025-04-13,186754.88,varejo,fisico
30,106,2025-04-28,157801.29,streaming,online
30,106,2025-04-10,12699.81,transporte,fisico
31,107,2025-01-26,119651.39,varejo,fisico
31,107,2025-02-13,78138.18,varejo,fisico
31,107,2025-02-03,226745.49,alimentacao,online
31,107,2025-02-22,154338.40,streaming,online
31,107,2025-03-17,180184.03,varejo,fisico
31,107,2025-04-05,98171.41,jogos,online
31,107,2025-04-15,190354.72,varejo,fisico
31,107,2025-04-25,204601.89,alimentacao,online
32,108,2025-01-06,186499.50,jogos,online
32,108,2025-01-03,234517.07,alimentacao,fisico
32,108,2025-02-14,39899.01,alimentacao,online
32,108,2025-02-24,14191.65,alimentacao,fisico
32,108,2025-02-04,83849.44,jogos,online
32,108,2025-03-01,201861.13,varejo,online
32,108,2025-03-14,73405.45,varejo,online
32,108,2025-03-07,123414.40,alimentacao,online
32,108,2025-03-22,3510.92,varejo,fisico
32,108,2025-03-18,176658.74,streaming,online
32,108,2025-04-12,157071.47,varejo,online
32,108,2025-04-08,231842.67,transporte,fisico
32,108,2025-04-04,208415.53,transporte,online
33,114,2025-01-26,232204.84,streaming,online
33,114,2025-01-12,58011.28,transporte,online
33,114,2025-02-09,33498.95,varejo,fisico
33,114,2025-02-23,243244.47,streaming,online
33,114,2025-02-07,63854.65,varejo,online
33,114,2025-04-01,51375.61,varejo,fisico
34,123,2025-01-23,157382.32,streaming,online
34,123,2025-02-25,31521.29,alimentacao,fisico
34,123,2025-02-01,158474.21,alimentacao,online
34,123,2025-03-07,196702.05,transporte,fisico
34,123,2025-03-20,30335.78,transporte,online
34,123,2025-04-19,176172.33,varejo,online
34,123,2025-04-15,139007.20,jogos,online
34,123,2025-04-03,225898.38,varejo,fisico
34,123,2025-04-26,102957.03,alimentacao,fisico
34,123,2025-04-25,239825.21,jogos,online
35,124,2025-01-05,228815.75,jogos,fisico
35,124,2025-01-14,180011.08,alimentacao,online
35,124,2025-01-17,112899.75,streaming,online
35,124,2025-01-13,17061.36,streaming,fisico
35,124,2025-01-05,180137.79,transporte,fisico
35,124,2025-01-24,162339.99,alimentacao,online
35,124,2025-01-01,247823.26,transporte,online
35,124,2025-01-20,39471.34,alimentacao,online
35,124,2025-01-22,227288.38,transporte,online
35,124,2025-01-05,196208.80,varejo,online
35,124,2025-01-18,163087.94,transporte,online
35,124,2025-02-02,248161.07,transporte,fisico
35,124,2025-02-23,244435.20,alimentacao,online
35,124,2025-02-04,234196.88,jogos,online
35,124,2025-02-22,165661.06,streaming,online
35,124,2025-02-01,222888.28,varejo,online
35,124,2025-02-20,82835.68,varejo,online
35,124,2025-02-15,161332.84,alimentacao,online
35,124,2025-02-24,146684.42,varejo,online
35,124,2025-02-09,139189.91,transporte,fisico
35,124,2025-02-10,7246.33,jogos,fisico
35,124,2025-02-20,25934.90,streaming,online
35,124,2025-02-10,23618.48,alimentacao,online
35,124,2025-02-20,235857.69,varejo,fisico
35,124,2025-02-04,43025.62,streaming,online
35,124,2025-02-18,135806.93,streaming,fisico
35,124,2025-02-20,6666.89,jogos,fisico
35,124,2025-02-12,208893.64,transporte,online
35,124,2025-02-09,10060.32,streaming,fisico
35,124,2025-02-04,5190.79,jogos,fisico
35,124,2025-02-10,119703.33,varejo,online
35,124,2025-02-08,226715.21,varejo,fisico
35,124,2025-02-08,7053.24,streaming,fisico
35,124,2025-03-05,88104.41,jogos,online
35,124,2025-03-13,103354.79,varejo,online
35,124,2025-03-15,169242.00,transporte,fisico
35,124,2025-03-17,192086.50,jogos,fisico
35,124,2025-03-03,148677.39,jogos,fisico
35,124,2025-03-14,177898.44,streaming,online
35,124,2025-03-25,70214.00,varejo,fisico
35,124,2025-03-26,152363.64,streaming,fisico
35,124,2025-03-12,167777.64,transporte,fisico
35,124,2025-03-27,189779.35,streaming,fisico
35,124,2025-03-13,99588.24,streaming,online
35,124,2025-03-18,219099.68,transporte,online
35,124,2025-03-25,217339.11,varejo,online
35,124,2025-03-10,233253.51,alimentacao,online
35,124,2025-03-19,72082.74,transporte,online
35,124,2025-03-16,92948.16,jogos,fisico
35,124,2025-03-16,39288.55,jogos,online
35,124,2025-03-27,221362.91,alimentacao,online
35,124,2025-03-25,28071.59,streaming,online
35,124,2025-03-13,114555.01,streaming,online
35,124,2025-03-13,221952.68,streaming,online
35,124,2025-03-22,91414.72,streaming,online
35,124,2025-04-13,211974.85,transporte,online
35,124,2025-04-04,178747.12,streaming,fisico
35,124,2025-04-18,25647.63,alimentacao,online
35,124,2025-04-25,217051.56,varejo,online
35,124,2025-04-02,244012.55,alimentacao,online
35,124,2025-04-26,153675.03,streaming,fisico
35,124,2025-04-05,83499.85,streaming,online
35,124,2025-04-07,190290.00,streaming,fisico
35,124,2025-04-02,126155.59,jogos,fisico
35,124,2025-04-18,189172.64,transporte,online
35,124,2025-04-05,167117.02,alimentacao,online
35,124,2025-04-01,213360.91,alimentacao,fisico
35,124,2025-04-06,66172.40,transporte,fisico
35,124,2025-04-01,241883.26,transporte,fisico
35,124,2025-04-06,155789.61,jogos,online
35,124,2025-04-23,5918.67,transporte,online
35,124,2025-04-07,209871.14,transporte,online
35,124,2025-04-16,167959.53,jogos,online
35,124,2025-04-28,5205.90,transporte,online
36,131,2025-02-04,96943.23,alimentacao,fisico
36,131,2025-03-24,139253.04,streaming,fisico
36,131,2025-03-27,118727.31,streaming,fisico
36,131,2025-03-01,192331.49,transporte,fisico
36,131,2025-03-05,226915.27,jogos,online
37,139,2025-01-17,177476.97,jogos,online
37,139,2025-01-01,106761.89,streaming,online
37,139,2025-02-23,12639.63,jogos,fisico
37,139,2025-02-23,88463.24,alimentacao,online
37,139,2025-02-02,242942.04,streaming,fisico
37,139,2025-03-19,94417.72,varejo,online
37,139,2025-03-22,14596.82,alimentacao,online
37,139,2025-03-10,220778.15,transporte,online
37,139,2025-03-03,129297.29,alimentacao,fisico
37,139,2025-04-05,60986.29,streaming,online
37,139,2025-04-27,41031.75,transporte,online
37,139,2025-04-23,74503.60,streaming,fisico
37,139,2025-04-04,245563.10,varejo,fisico
38,142,2025-01-17,158900.98,jogos,online
38,142,2025-01-08,212083.49,jogos,online
38,142,2025-01-14,25137.61,jogos,online
38,142,2025-02-21,241615.35,jogos,online
38,142,2025-02-24,186633.34,alimentacao,fisico
38,142,2025-02-05,131196.47,streaming,fisico
38,142,2025-03-27,222720.67,varejo,online
38,142,2025-03-14,232768.78,jogos,online
38,142,2025-03-12,97310.26,streaming,online
38,142,2025-04-04,173695.24,transporte,online
38,142,2025-04-05,23859.31,varejo,fisico
38,142,2025-04-04,132483.93,jogos,online
38,142,2025-04-20,154194.61,jogos,online
38,142,2025-04-12,177045.81,alimentacao,online
38,142,2025-04-23,244968.96,streaming,fisico
38,142,2025-04-04,33270.51,alimentacao,online
38,142,2025-04-26,62162.95,varejo,fisico
39,145,2025-01-08,47213.73,streaming,online
39,145,2025-01-09,125427.90,jogos,online
39,145,2025-02-25,25430.69,jogos,online
39,145,2025-02-04,138004.58,jogos,online
39,145,2025-02-13,98428.80,streaming,online
39,145,2025-02-19,190592.29,alimentacao,online
39,145,2025-02-07,137515.62,transporte,fisico
39,145,2025-02-17,245667.63,alimentacao,fisico
39,145,2025-03-08,194876.27,jogos,fisico
39,145,2025-03-28,50464.70,transporte,online
39,145,2025-03-05,105230.64,alimentacao,online
39,145,2025-03-04,30904.32,alimentacao,online
39,145,2025-04-17,119654.91,transporte,online
40,152,2025-01-27,85868.37,varejo,online
40,152,2025-01-06,191934.58,transporte,online
40,152,2025-01-11,206507.60,transporte,online
40,152,2025-01-06,167293.45,transporte,online
40,152,2025-01-28,115810.41,streaming,fisico
40,152,2025-02-13,221867.81,transporte,fisico
40,152,2025-02-09,19968.23,jogos,fisico
40,152,2025-02-16,53675.39,varejo,online
40,152,2025-02-10,242789.50,streaming,online
40,152,2025-02-02,246765.42,streaming,fisico
40,152,2025-03-08,19534.25,transporte,fisico
40,152,2025-03-25,83326.70,jogos,online
40,152,2025-03-04,150330.94,alimentacao,fisico
40,152,2025-03-02,3365.78,transporte,online
40,152,2025-04-08,90070.13,streaming,online
40,152,2025-04-14,168178.20,alimentacao,online
41,154,2025-01-25,146118.59,jogos,fisico
41,154,2025-02-26,156430.34,streaming,online
41,154,2025-02-13,929.05,transporte,fisico
41,154,2025-02-14,85897.98,streaming,fisico
41,154,2025-02-25,210545.64,varejo,online
41,154,2025-03-18,231365.17,streaming,online
41,154,2025-03-09,175134.84,jogos,online
41,154,2025-03-14,98072.47,alimentacao,fisico
41,154,2025-03-03,109165.10,alimentacao,online
41,154,2025-04-14,46398.50,varejo,online
41,154,2025-04-04,163020.28,alimentacao,fisico
42,157,2025-01-09,90948.36,jogos,fisico
42,157,2025-01-10,226608.83,varejo,online
42,157,2025-01-12,25094.36,transporte,online
42,157,2025-02-21,192974.27,streaming,online
42,157,2025-02-24,169971.24,jogos,online
42,157,2025-02-24,150675.07,alimentacao,fisico
42,157,2025-03-23,211552.99,streaming,fisico
42,157,2025-03-19,239091.81,alimentacao,online
42,157,2025-03-18,132286.47,streaming,online
42,157,2025-03-07,199783.30,jogos,online
42,157,2025-04-13,157445.86,streaming,online
42,157,2025-04-16,147900.62,transporte,online
43,161,2025-01-13,197395.20,transporte,fisico
43,161,2025-01-09,234412.61,jogos,fisico
43,161,2025-01-25,199810.67,transporte,fisico
43,161,2025-02-28,43739.46,alimentacao,fisico
43,161,2025-02-08,8534.77,transporte,fisico
43,161,2025-02-07,68693.96,transporte,online
43,161,2025-02-15,108331.32,transporte,online
43,161,2025-02-09,225962.67,jogos,online
43,161,2025-02-15,242518.47,jogos,online
43,161,2025-02-19,229771.99,varejo,fisico
43,161,2025-03-23,133791.41,streaming,fisico
43,161,2025-03-15,26637.76,varejo,fisico
43,161,2025-03-10,244357.95,varejo,online
43,161,2025-03-01,188021.91,varejo,fisico
43,161,2025-03-21,216494.09,jogos,fisico
43,161,2025-04-28,214673.98,streaming,fisico
43,161,2025-04-01,170618.98,alimentacao,online
44,169,2025-01-11,177711.90,streaming,fisico
44,169,2025-02-24,62423.04,streaming,online
44,169,2025-02-05,143076.65,alimentacao,fisico
44,169,2025-03-03,230748.07,transporte,fisico
44,169,2025-03-13,215164.23,varejo,fisico
44,169,2025-04-11,194725.80,streaming,fisico
44,169,2025-04-25,162981.82,jogos,fisico
44,169,2025-04-20,30485.05,varejo,fisico
44,169,2025-04-11,220372.49,transporte,fisico
44,169,2025-04-21,115992.63,streaming,online
44,169,2025-04-18,191451.77,streaming,online
45,176,2025-01-26,24480.41,transporte,fisico
45,176,2025-01-24,146519.99,transporte,fisico
45,176,2025-01-28,213875.69,varejo,online
45,176,2025-02-10,62846.89,alimentacao,online
45,176,2025-02-14,120456.24,streaming,online
45,176,2025-02-07,237634.39,transporte,online
45,176,2025-03-04,211659.47,jogos,fisico
45,176,2025-03-07,101148.12,alimentacao,fisico
45,176,2025-04-06,109030.87,transporte,online
46,178,2025-02-28,144113.00,varejo,online
46,178,2025-02-05,95145.86,varejo,fisico
46,178,2025-04-06,233777.35,transporte,online
46,178,2025-04-20,135569.44,alimentacao,fisico
46,178,2025-04-10,7954.85,jogos,online
47,185,2025-01-04,7460.54,jogos,online
47,185,2025-02-06,158313.19,jogos,fisico
47,185,2025-02-25,90703.64,alimentacao,fisico
47,185,2025-02-15,116486.61,alimentacao,online
47,185,2025-03-08,198667.72,varejo,online
47,185,2025-03-17,89116.33,transporte,online
47,185,2025-03-15,179310.74,jogos,online
47,185,2025-03-27,12756.50,alimentacao,online
47,185,2025-03-10,186904.03,streaming,online
48,193,2025-01-22,114535.15,jogos,online
48,193,2025-02-11,196063.11,jogos,online
48,193,2025-02-03,165584.18,varejo,online
48,193,2025-02-12,189671.22,transporte,fisico
48,193,2025-03-03,66006.42,transporte,fisico
48,193,2025-04-14,139504.37,streaming,fisico
48,193,2025-04-27,179195.53,transporte,online
48,193,2025-04-15,124915.51,jogos,fisico
48,193,2025-04-17,103307.09,transporte,online
48,193,2025-04-04,245501.18,jogos,online
48,193,2025-04-23,134565.66,streaming,online
49,200,2025-01-23,247563.17,varejo,fisico
49,200,2025-02-20,114074.24,varejo,online
49,200,2025-02-26,25456.07,alimentacao,online
49,200,2025-02-21,58190.25,jogos,fisico
49,200,2025-02-13,487.87,varejo,fisico
49,200,2025-03-04,177968.37,transporte,fisico
49,200,2025-03-01,143749.94,alimentacao,fisico
49,200,2025-03-25,206253.32,jogos,fisico
49,200,2025-03-15,76376.75,streaming,fisico
49,200,2025-03-03,213638.10,transporte,fisico
49,200,2025-04-25,165377.26,transporte,online
49,200,2025-04-03,151814.79,jogos,fisico
49,200,2025-04-07,96452.65,varejo,fisico
50,211,2025-01-27,15910.70,alimentacao,fisico
50,211,2025-01-18,242517.20,transporte,fisico
50,211,2025-01-03,9798.84,transporte,fisico
50,211,2025-02-04,12008.83,transporte,online
50,211,2025-03-27,74488.13,jogos,online
50,211,2025-03-27,243376.37,varejo,fisico
50,211,2025-03-03,60988.25,jogos,fisico
50,211,2025-04-26,228236.69,jogos,online
50,211,2025-04-22,233550.98,jogos,fisico
50,211,2025-04-22,239824.31,transporte,fisico
50,211,2025-04-16,139554.54,varejo,fisico
50,211,2025-04-20,224519.91,transporte,fisico
51,212,2025-01-04,18935.26,streaming,fisico
51,212,2025-01-14,98945.22,alimentacao,online
51,212,2025-01-27,61644.20,streaming,online
51,212,2025-01-09,226001.31,alimentacao,online
51,212,2025-01-13,210763.84,streaming,online
51,212,2025-03-14,32718.66,streaming,fisico
51,212,2025-04-21,33212.78,varejo,online
51,212,2025-04-08,218740.95,streaming,online
51,212,2025-04-18,233658.43,jogos,fisico
51,212,2025-04-07,126628.90,streaming,online
51,212,2025-04-08,135771.29,transporte,online
51,212,2025-04-26,151149.52,streaming,fisico
51,212,2025-04-18,220547.06,streaming,online
52,222,2025-01-19,177549.63,transporte,fisico
52,222,2025-01-05,16705.58,varejo,online
52,222,2025-02-05,5145.13,jogos,fisico
52,222,2025-02-25,174872.17,alimentacao,online
52,222,2025-02-01,64169.48,alimentacao,online
52,222,2025-02-01,17432.79,jogos,fisico
52,222,2025-03-05,43863.31,jogos,online
52,222,2025-03-21,129976.06,varejo,online
52,222,2025-03-26,214229.82,streaming,fisico
52,222,2025-03-23,230063.03,varejo,fisico
52,222,2025-04-27,96209.42,varejo,fisico
52,222,2025-04-12,67291.81,alimentacao,online
52,222,2025-04-28,123432.97,jogos,online
52,222,2025-04-05,168335.83,transporte,fisico
52,222,2025-04-02,99648.00,streaming,online
52,222,2025-04-11,221406.15,jogos,online
52,222,2025-04-09,227035.07,varejo,fisico
53,237,2025-01-07,34394.21,streaming,fisico
53,237,2025-02-22,191824.83,transporte,online
53,237,2025-02-26,82016.72,alimentacao,fisico
53,237,2025-02-18,153810.10,jogos,online
53,237,2025-03-24,189325.01,varejo,fisico
53,237,2025-03-03,112049.45,jogos,fisico
53,237,2025-04-01,197716.92,transporte,fisico
54,241,2025-01-25,83290.69,transporte,online
54,241,2025-01-20,197275.72,streaming,online
54,241,2025-01-10,125817.80,varejo,online
54,241,2025-01-25,13492.54,transporte,fisico
54,241,2025-01-11,36031.34,transporte,online
54,241,2025-02-22,49119.90,varejo,online
54,241,2025-02-04,179764.56,alimentacao,fisico
54,241,2025-02-11,31905.45,jogos,online
54,241,2025-02-18,192423.68,transporte,fisico
54,241,2025-03-18,89980.02,varejo,fisico
54,241,2025-03-13,171970.61,transporte,fisico
54,241,2025-03-10,56394.57,streaming,fisico
54,241,2025-03-28,76280.72,varejo,fisico
55,244,2025-01-21,102442.83,jogos,fisico
55,244,2025-01-19,137522.63,varejo,fisico
55,244,2025-01-18,233106.16,jogos,fisico
55,244,2025-01-01,62222.84,alimentacao,fisico
55,244,2025-01-27,200226.78,streaming,fisico
55,244,2025-01-19,132302.71,transporte,fisico
55,244,2025-01-07,170929.20,streaming,online
55,244,2025-01-11,172146.82,transporte,online
55,244,2025-01-18,17803.80,varejo,online
55,244,2025-01-03,190789.13,jogos,online
55,244,2025-01-20,29361.94,varejo,fisico
55,244,2025-01-25,86396.84,varejo,fisico
55,244,2025-02-11,209924.53,varejo,fisico
55,244,2025-02-18,3735.80,varejo,fisico
55,244,2025-02-13,223364.02,alimentacao,fisico
55,244,2025-02-21,189246.50,varejo,fisico
55,244,2025-02-14,209817.52,alimentacao,online
55,244,2025-02-28,27068.52,jogos,fisico
55,244,2025-02-01,232822.46,varejo,fisico
55,244,2025-02-05,117716.78,alimentacao,online
55,244,2025-02-25,32494.63,transporte,fisico
55,244,2025-02-24,15277.66,streaming,fisico
55,244,2025-02-10,177310.08,alimentacao,online
55,244,2025-02-12,188748.75,alimentacao,online
55,244,2025-02-26,26239.83,transporte,fisico
55,244,2025-02-06,230950.41,alimentacao,online
55,244,2025-02-07,63395.15,jogos,fisico
55,244,2025-02-01,208496.04,streaming,online
55,244,2025-03-02,211339.98,jogos,fisico
55,244,2025-03-24,249020.99,streaming,online
55,244,2025-03-02,194995.08,jogos,fisico
55,244,2025-03-12,117335.76,alimentacao,fisico
55,244,2025-03-02,202270.97,jogos,online
55,244,2025-03-11,75840.58,transporte,fisico
55,244,2025-03-18,44273.55,varejo,fisico
55,244,2025-03-06,239418.10,transporte,fisico
55,244,2025-03-04,86271.09,varejo,online
55,244,2025-03-23,43093.53,transporte,fisico
55,244,2025-03-08,59073.43,varejo,online
55,244,2025-03-28,180882.79,transporte,fisico
55,244,2025-03-07,19871.53,streaming,online
55,244,2025-03-25,114802.44,transporte,online
55,244,2025-03-24,78459.22,alimentacao,online
55,244,2025-04-18,9490.42,streaming,online
55,244,2025-04-28,19774.03,jogos,fisico
55,244,2025-04-18,180752.27,varejo,online
55,244,2025-04-05,189384.82,streaming,online
55,244,2025-04-05,177525.27,jogos,online
55,244,2025-04-25,111841.91,jogos,fisico
55,244,2025-04-08,38678.41,jogos,fisico
55,244,2025-04-17,202761.53,transporte,fisico
55,244,2025-04-27,101281.73,varejo,online
55,244,2025-04-08,203401.32,varejo,fisico
55,244,2025-04-09,154857.98,alimentacao,fisico
55,244,2025-04-22,138048.03,varejo,online
55,244,2025-04-24,54590.90,alimentacao,online
55,244,2025-04-24,125698.63,varejo,fisico
55,244,2025-04-05,21833.63,jogos,fisico
55,244,2025-04-17,42619.99,varejo,fisico
55,244,2025-04-01,203197.41,streaming,online
55,244,2025-04-13,123615.27,jogos,online
55,244,2025-04-16,1237.76,varejo,online
55,244,2025-04-13,200863.53,jogos,online
55,244,2025-04-20,189231.84,jogos,online
56,246,2025-01-22,46643.86,jogos,fisico
56,246,2025-01-26,45086.80,transporte,fisico
56,246,2025-01-27,163688.12,jogos,fisico
56,246,2025-01-16,169439.42,transporte,online
56,246,2025-02-27,163871.12,streaming,online
56,246,2025-02-12,99938.45,streaming,fisico
56,246,2025-02-05,80840.21,alimentacao,fisico
56,246,2025-02-22,134879.42,alimentacao,fisico
56,246,2025-03-07,89453.24,varejo,online
56,246,2025-03-11,151434.55,jogos,online
56,246,2025-03-23,90509.05,transporte,online
